Add ID,Price,Location,Post Date,Bedrooms,Bathrooms,Land Size,Building Size
924551965,290000000.0,Balaraja,2024-10-08T07:58:19+0000,2,1,85,36
926744099,150000000.0,Jambe,2024-10-08T07:55:17+0000,2,1,72,27
916771210,39000000.0,Leuwiliang,2024-10-08T07:36:12+0000,2,1,60,32
926738462,50000000.0,Ciampea,2024-10-08T06:22:37+0000,2,1,78,45
926737150,250000000.0,Ciampea,2024-10-08T05:53:38+0000,2,1,120,60
926736831,520000000.0,Tigaraksa,2024-10-08T05:46:28+0000,2,1,72,72
926733138,410000000.0,Legok,2024-10-08T04:33:49+0000,3,1,60,55
926731210,520000000.0,Parung Panjang,2024-10-08T03:59:11+0000,2,2,120,46
926728155,352000000.0,Tigaraksa,2024-10-08T03:04:15+0000,2,1,60,30
926723812,200000000.0,Panongan,2024-10-08T01:20:45+0000,3,2,70,70
926722736,4200000000.0,Ciampea,2024-10-08T00:44:03+0000,5,4,2500,250
913089598,1400000000.0,Cibungbulang,2024-10-07T22:16:56+0000,2,2,1500,250
924749469,816000000.0,Legok,2024-10-07T21:58:20+0000,2,2,60,70
926715678,890000000.0,Panongan,2024-10-07T14:58:02+0000,3,1,90,90
926714665,80000000.0,Cisoka,2024-10-07T14:18:56+0000,2,1,75,36
919487041,37105441.0,Leuwiliang,2024-10-07T14:05:04+0000,2,1,60,32
892735387,450000000.0,Parung Panjang,2024-10-07T14:01:21+0000,2,1,70,36
926714123,280000000.0,Legok,2024-10-07T13:58:41+0000,2,1,110,80
920644732,39000000.0,Leuwiliang,2024-10-07T13:56:51+0000,2,1,60,32
909250928,49023500.0,Ciampea,2024-10-07T13:44:28+0000,2,1,72,45
926713273,300000000.0,Legok,2024-10-07T13:27:36+0000,3,2,60,72
926704140,436239200.0,Panongan,2024-10-07T09:16:32+0000,2,1,70,40
920250996,365000000.0,Ciampea,2024-10-07T08:32:53+0000,3,3,123,110
926700765,185000000.0,Parung Panjang,2024-10-07T08:06:18+0000,2,1,60,30
920537106,165000000.0,Walantaka,2024-10-07T07:21:35+0000,2,1,60,30
926695287,230000000.0,Cipocok Jaya,2024-10-07T06:10:54+0000,2,2,72,72
926695245,600000000.0,Ciampea,2024-10-07T06:10:09+0000,3,1,90,60
926694581,300000000.0,Maja,2024-10-07T05:55:45+0000,2,1,72,27
926693964,280000000.0,Walantaka,2024-10-07T05:42:32+0000,2,1,60,60
926693745,150000000.0,Rumpin,2024-10-07T05:38:33+0000,2,1,170,7
926691305,400012345.0,Walantaka,2024-10-07T04:44:31+0000,4,1,91,44
926691184,400000123.0,Cipocok Jaya,2024-10-07T04:42:07+0000,3,1,90,48
926690875,400000004.0,Labuan,2024-10-07T04:36:49+0000,3,1,89,44
926690511,250000000.0,Balaraja,2024-10-07T04:29:58+0000,2,1,72,72
926689322,85000000.0,Curug,2024-10-07T04:08:26+0000,2,1,72,30
926688918,285000000.0,Ciampea,2024-10-07T04:00:55+0000,2,1,72,36
926688719,166.0,Kopo,2024-10-07T03:56:57+0000,2,1,60,30
926687931,161000000.0,Walantaka,2024-10-07T03:41:56+0000,2,1,60,30
926687407,500001234.0,Legok,2024-10-07T03:31:47+0000,2,1,78,45
911356041,650000000.0,Rumpin,2024-10-07T03:29:30+0000,2,1,90,48
926687063,500000001.0,Solear,2024-10-07T03:25:27+0000,2,1,45,78
923136171,95000000.0,Parung Panjang,2024-10-07T03:13:06+0000,2,1,60,30
926686093,161000000.0,Walantaka,2024-10-07T03:07:09+0000,2,1,60,30
926686057,155000000.0,Parung Panjang,2024-10-07T03:06:31+0000,2,1,72,50
920571019,850000000.0,Parung Panjang,2024-10-07T02:35:05+0000,3,2,72,60
923535841,4500000000.0,Kibin,2024-10-07T02:05:11+0000,9,3,494,400
926683075,230000000.0,Cipocok Jaya,2024-10-07T01:49:19+0000,2,1,72,50
926681027,280000000.0,Maja,2024-10-07T00:27:10+0000,2,1,60,27
926677279,250000000.0,Jambe,2024-10-06T16:25:52+0000,2,1,98,63
926676947,2800000000.0,Majasari,2024-10-06T16:03:57+0000,2,4,440,600
926675789,270000000.0,Maja,2024-10-06T15:01:59+0000,2,1,72,27
926674617,440000000.0,Parung Panjang,2024-10-06T14:15:52+0000,2,1,60,40
926673010,170000000.0,Parung Panjang,2024-10-06T13:18:32+0000,2,1,60,36
926665982,320000000.0,Balaraja,2024-10-06T09:25:11+0000,2,1,81,81
926664656,210000000.0,Rangkasbitung,2024-10-06T08:43:59+0000,2,1,90,45
926662876,185000000.0,Solear,2024-10-06T07:50:27+0000,2,1,60,30
924682796,475000000.0,Panongan,2024-10-06T07:33:02+0000,2,1,72,72
926661517,250000000.0,Maja,2024-10-06T07:11:15+0000,2,1,72,36
926661315,800000.0,Legok,2024-10-06T07:05:56+0000,1,1,35,30
926660270,27000000.0,Kragilan,2024-10-06T06:36:10+0000,2,1,60,60
926650470,257000000.0,Parung Panjang,2024-10-06T02:28:51+0000,1,1,60,6
926646411,260000000.0,Tigaraksa,2024-10-05T23:51:16+0000,2,1,168,48
